THETA = 0.000000
NUM_BODIES = 3000
DT = 0.1
0, 207
1, 224
2, 231
3, 234
4, 234
5, 228
6, 256
7, 249
8, 263
9, 288
10, 303
11, 334
12, 322
13, 309
14, 312
15, 303
16, 280
17, 282
18, 266
19, 274
20, 255
21, 258
22, 252
23, 271
24, 278
25, 262
26, 273
27, 280
28, 266
29, 270
30, 278
31, 293
32, 271
33, 296
34, 292
35, 275
36, 266
37, 268
38, 257
39, 282
40, 263
41, 257
42, 260
43, 249
44, 264
45, 270
46, 269
47, 260
48, 256
49, 258
50, 254
51, 264
52, 266
53, 250
54, 258
55, 262
56, 254
57, 253
58, 257
59, 259
60, 261
61, 249
62, 262
63, 250
64, 249
65, 241
66, 257
67, 241
68, 252
69, 243
70, 244
71, 245
72, 237
73, 232
74, 230
75, 237
76, 228
77, 240
78, 236
79, 235
80, 237
81, 242
82, 254
83, 237
84, 236
85, 233
86, 223
87, 230
88, 232
89, 235
90, 224
91, 245
92, 243
93, 223
94, 241
95, 231
96, 215
97, 231
98, 228
99, 239
100, 231
101, 228
102, 234
103, 214
104, 230
105, 238
106, 226
107, 224
108, 225
109, 239
110, 224
111, 215
112, 222
113, 242
114, 240
115, 226
116, 229
117, 222
118, 220
119, 223
120, 236
121, 224
122, 224
123, 218
124, 230
125, 229
126, 222
127, 222
128, 224
129, 216
130, 218
131, 214
132, 221
133, 231
134, 223
135, 221
136, 212
137, 212
138, 215
139, 218
140, 231
141, 229
142, 219
143, 215
144, 219
145, 222
146, 205
147, 222
148, 214
149, 228
150, 229
151, 227
152, 222
153, 223
154, 221
155, 219
156, 199
157, 217
158, 212
159, 209
160, 211
161, 216
162, 235
163, 228
164, 218
165, 213
166, 221
167, 224
168, 218
169, 214
170, 214
171, 215
172, 225
173, 217
174, 220
175, 216
176, 234
177, 211
178, 216
179, 212
180, 220
181, 227
182, 225
183, 218
184, 215
185, 236
186, 227
187, 236
188, 233
189, 232
190, 229
191, 219
192, 232
193, 216
194, 210
195, 230
196, 222
197, 225
198, 220
199, 234
200, 205
201, 229
202, 219
203, 228
204, 226
205, 215
206, 229
207, 232
208, 246
209, 246
210, 241
211, 244
212, 241
213, 234
214, 238
215, 216
216, 243
217, 242
218, 220
219, 237
220, 242
221, 240
222, 240
223, 239
224, 244
225, 222
226, 234
227, 243
228, 212
229, 244
230, 247
231, 232
232, 250
233, 244
234, 236
235, 235
236, 244
237, 251
238, 220
239, 243
240, 242
241, 225
242, 239
243, 245
244, 241
245, 236
246, 227
